NM_001104068.2	NW_025063639.1	73.50	400	87	15	3802	4190	847945	848336	2e-31	143
NM_001104069.3	NW_025063240.1	74.08	4996	986	149	8479	13314	6426396	6421550	0.0	2092
NM_001104069.3	NW_025063240.1	73.71	2183	399	39	4680	6710	6479231	6477072	0.0	983
NM_001104069.3	NW_025063240.1	76.91	1455	198	20	1029	2349	6490624	6489174	0.0	931
NM_001104069.3	NW_025063240.1	83.23	942	141	12	2552	3483	6487724	6486790	0.0	779
NM_001104069.3	NW_025063240.1	78.66	745	104	5	3575	4264	6485573	6484829	3e-146	524
NM_001104069.3	NW_025063240.1	71.18	760	67	52	13646	14306	6421001	6420295	2e-89	335
NM_001104069.3	NW_025063639.1	73.50	400	87	15	4411	4799	847945	848336	2e-31	143
NM_001104070.2	NW_025063240.1	72.58	186	29	12	3131	3300	11773256	11773077	8e-11	72.7
NM_001104071.2	NW_025063240.1	68.93	1017	189	56	4063	4997	11981326	11982297	1e-58	232
NM_001104074.3	NW_025063240.1	68.93	1017	189	56	3997	4931	11981326	11982297	1e-58	232
NM_001104075.2	NW_025063240.1	68.93	1017	189	56	3821	4755	11981326	11982297	1e-58	232
NM_001104084.5	NW_025063240.1	70.18	1677	245	63	2545	3972	17423580	17421910	4e-172	608
NM_001104085.2	NW_025063240.1	89.41	1086	113	2	374	1458	20865947	20864863	0.0	1220
NM_001104085.2	NW_025063240.1	70.66	317	57	28	529	827	20862582	20862880	2e-12	77.6
NM_001104086.2	NW_025063240.1	89.41	1086	113	2	630	1714	20865947	20864863	0.0	1220
NM_001104086.2	NW_025063240.1	70.66	317	57	28	785	1083	20862582	20862880	2e-12	77.6
NM_001104086.2	NW_025063240.1	84.21	57	7	1	523	579	20867337	20867283	5e-05	52.9
NM_001104090.2	NW_025063240.1	88.35	103	12	0	1169	1271	20382539	20382437	1e-22	112
NM_001104091.2	NW_025063240.1	88.35	103	12	0	1021	1123	20382539	20382437	1e-22	112
NM_001104094.2	NW_025063240.1	87.10	62	3	5	1455	1514	19258899	19258841	1e-08	64.4
NM_001104098.2	NW_025063240.1	90.32	93	9	0	1161	1253	18823984	18823892	2e-22	110
NM_001104099.2	NW_025063240.1	90.22	92	9	0	1161	1252	18823984	18823893	5e-22	108
NM_001104100.2	NW_025063240.1	90.24	123	12	0	1547	1669	18784012	18783890	2e-32	145
NM_001104100.2	NW_025063240.1	91.30	92	8	0	2062	2153	18780415	18780324	4e-23	113
NM_001104100.2	NW_025063240.1	88.30	94	11	0	1672	1765	18783782	18783689	1e-19	102
NM_001104102.4	NW_025063240.1	72.47	781	79	61	1924	2653	11276103	11276798	6e-94	348
NM_001104102.4	NW_025063240.1	89.10	156	14	1	2836	2991	11281000	11281152	2e-42	177
NM_001104102.4	NW_025063240.1	100.00	98	0	0	1755	1852	11267102	11267199	5e-38	163
NM_001104102.4	NW_025063240.1	97.26	73	2	0	2765	2837	11280336	11280408	1e-22	112
NM_001104102.4	NW_025063240.1	100.00	61	0	0	2651	2711	11278787	11278847	1e-19	102
NM_001104102.4	NW_025063240.1	100.00	57	0	0	1848	1904	11268275	11268331	1e-17	95.7
NM_001104102.4	NW_025063240.1	96.49	57	2	0	2708	2764	11279031	11279087	1e-14	85.8
NM_001104103.3	NW_025063240.1	72.47	781	79	61	1909	2638	11276103	11276798	6e-94	348
NM_001104103.3	NW_025063240.1	100.00	98	0	0	1740	1837	11267102	11267199	5e-38	163
NM_001104103.3	NW_025063240.1	98.44	64	0	1	2636	2699	11278787	11278849	1e-19	102
NM_001104103.3	NW_025063240.1	100.00	57	0	0	1833	1889	11268275	11268331	1e-17	95.7
NM_001104104.3	NW_025063240.1	89.10	156	14	1	2614	2769	11281000	11281152	2e-42	177
NM_001104104.3	NW_025063240.1	100.00	98	0	0	1938	2035	11267102	11267199	5e-38	163
NM_001104104.3	NW_025063240.1	97.26	73	2	0	2543	2615	11280336	11280408	1e-22	112
NM_001104104.3	NW_025063240.1	100.00	61	0	0	2429	2489	11278787	11278847	1e-19	102
NM_001104104.3	NW_025063240.1	100.00	57	0	0	2031	2087	11268275	11268331	1e-17	95.7
NM_001104104.3	NW_025063240.1	96.49	57	2	0	2486	2542	11279031	11279087	9e-15	85.8
NM_001104112.2	NW_025063240.1	87.13	202	24	1	1412	1611	5084036	5083835	2e-51	207
NM_001104112.2	NW_025063240.1	72.14	280	16	22	392	645	5093880	5093637	4e-32	143
NM_001104112.2	NW_025063240.1	91.49	94	6	2	996	1087	5085073	5084980	4e-24	117
NM_001104113.2	NW_025063240.1	87.13	202	24	1	1412	1611	5084036	5083835	2e-51	207
NM_001104113.2	NW_025063240.1	72.14	280	16	22	392	645	5093880	5093637	4e-32	143
NM_001104113.2	NW_025063240.1	91.49	94	6	2	996	1087	5085073	5084980	4e-24	117
NM_001104115.4	NW_025063240.1	87.64	89	11	0	257	345	9204779	9204691	2e-17	94.0
NM_001104115.4	NW_025063240.1	87.64	89	11	0	257	345	9212989	9212901	2e-17	94.0
NM_001104115.4	NW_025063240.1	87.64	89	11	0	257	345	9223541	9223453	2e-17	94.0
NM_001104116.3	NW_025063240.1	84.92	252	30	7	266	513	13853532	13853285	6e-59	230
NM_001104116.3	NW_025063240.1	100.00	38	0	0	559	596	13853194	13853157	7e-09	64.4
NM_001104117.2	NW_025063240.1	68.79	1112	89	57	1039	1894	13873250	13872141	3e-124	449
NM_001104119.2	NW_025063240.1	68.79	1112	89	57	901	1756	13873250	13872141	5e-124	449
NM_001104119.2	NW_025063240.1	70.42	311	33	30	3521	3807	13870145	13869870	5e-21	107
NM_001104119.2	NW_025063240.1	72.99	174	8	18	2998	3167	13870676	13870538	4e-16	90.8
NM_001104129.2	NW_025063240.1	70.48	874	154	51	711	1541	5689334	5690146	2e-65	253
NM_001104130.2	NW_025063240.1	69.65	1463	237	82	940	2267	8967585	8968975	3e-116	422
NM_001104136.2	NW_025063240.1	67.09	398	38	28	255	589	7282509	7282876	4e-24	117
NM_001104136.2	NW_025063240.1	67.47	495	59	44	3180	3660	7290801	7291207	4e-24	117
NM_001104136.2	NW_025063240.1	86.11	72	2	3	156	221	7279079	7279148	1e-12	79.2
NM_001104143.3	NW_025063240.1	79.82	218	11	10	2212	2404	18586481	18586272	1e-43	181
NM_001104143.3	NW_025063240.1	93.33	105	6	1	1135	1238	18587734	18587630	3e-31	140
NM_001104144.3	NW_025063240.1	79.82	218	11	10	3870	4062	18586481	18586272	2e-43	181
NM_001104144.3	NW_025063240.1	93.20	103	6	1	2795	2896	18587732	18587630	5e-30	136
NM_001104145.3	NW_025063240.1	79.82	218	11	10	4253	4445	18586481	18586272	2e-43	181
NM_001104145.3	NW_025063240.1	93.20	103	6	1	3178	3279	18587732	18587630	6e-30	136
NM_001104147.2	NW_025063240.1	84.78	138	14	4	145	280	21269280	21269412	4e-29	130
NM_001104152.4	NW_025063240.1	68.20	1261	184	77	4747	5903	21029500	21030647	3e-87	327
NM_001104152.4	NW_025063240.1	91.27	126	11	0	2491	2616	21018664	21018789	3e-35	154
NM_001104152.4	NW_025063240.1	85.35	157	17	2	3256	3409	21022937	21023090	9e-35	153
NM_001104153.3	NW_025063240.1	79.36	1027	129	20	1126	2090	12633536	12632531	0.0	748
NM_001104153.3	NW_025063240.1	84.54	595	90	1	2083	2675	12632357	12631763	2e-147	528
NM_001104153.3	NW_025063240.1	89.52	124	13	0	2943	3066	12631196	12631073	5e-31	141
NM_001104153.3	NW_025063240.1	96.36	55	2	0	1073	1127	12635963	12635909	3e-13	82.5
NM_001104154.3	NW_025063240.1	78.64	295	59	3	906	1198	14606665	14606957	8e-43	177
NM_001104158.2	NW_025063240.1	76.76	142	29	3	378	517	14591687	14591548	7e-12	74.3
NM_001104159.3	NW_025063240.1	80.46	2047	269	18	1120	3038	14582298	14580255	0.0	1580
NM_001104159.3	NW_025063240.1	75.26	392	43	22	3328	3668	14577579	14577191	3e-55	220
NM_001104159.3	NW_025063240.1	85.00	180	24	2	346	525	14586002	14585826	6e-39	166
NM_001104159.3	NW_025063240.1	97.17	106	3	0	524	629	14583995	14583890	2e-37	161
NM_001104159.3	NW_025063240.1	69.75	324	33	12	86	344	14586821	14586498	2e-30	138
NM_001104160.3	NW_025063240.1	73.28	1261	258	25	5377	6565	14548544	14547291	1e-139	501
NM_001104161.3	NW_025063240.1	96.84	95	3	0	1341	1435	13648566	13648660	6e-32	143
NM_001104161.3	NW_025063240.1	94.85	97	3	2	1483	1579	13692064	13692158	5e-30	136
NM_001104161.3	NW_025063240.1	95.56	90	4	0	1213	1302	13608780	13608869	5e-28	130
NM_001104161.3	NW_025063240.1	91.76	85	7	0	1131	1215	13596323	13596407	4e-21	107
NM_001104161.3	NW_025063240.1	100.00	41	0	0	1	41	13535031	13535071	1e-09	69.4
NM_001104162.4	NW_025063240.1	84.96	246	35	2	1357	1601	13703219	13703463	2e-56	223
NM_001104162.4	NW_025063240.1	78.76	259	20	10	630	863	13629181	13629429	1e-48	197
NM_001104162.4	NW_025063240.1	79.57	235	20	17	1816	2037	13704753	13704972	3e-40	169
NM_001104162.4	NW_025063240.1	96.77	93	3	0	864	956	13648568	13648660	3e-31	140
NM_001104162.4	NW_025063240.1	94.85	97	3	2	1004	1100	13692064	13692158	3e-30	136
NM_001104162.4	NW_025063240.1	81.65	109	6	4	1	107	13628352	13628448	7e-19	99.0
NM_001104171.3	NW_025063240.1	90.99	111	10	0	491	601	4601232	4601122	1e-29	135
NM_001104173.3	NW_025063240.1	79.82	2473	353	45	1144	3539	8041795	8039392	0.0	1773
NM_001104173.3	NW_025063240.1	72.37	854	94	53	4316	5091	8038790	8038001	1e-105	388
NM_001104175.3	NW_025063616.1	90.12	81	6	2	4068	4147	57343	57422	1e-17	95.7
NM_001104176.2	NW_025063616.1	85.58	1144	163	2	584	1726	104340	103198	0.0	1069
NM_001104176.2	NW_025063616.1	73.01	415	43	4	1734	2079	102002	101588	1e-60	238
NM_001104176.2	NW_025063616.1	66.44	736	61	62	2229	2877	98105	97469	2e-48	197
NM_001104181.3	NW_025063240.1	89.06	128	14	0	2145	2272	4437136	4437009	4e-32	143
NM_001104181.3	NW_025063240.1	84.62	78	8	3	5	79	4441670	4441594	7e-11	72.7
NM_001104182.3	NW_025063240.1	89.06	128	14	0	1030	1157	4437136	4437009	2e-32	143
NM_001104182.3	NW_025063240.1	84.62	78	8	3	5	79	4441670	4441594	4e-11	72.7
NM_001104188.3	NW_025063240.1	76.08	418	59	25	654	1055	16957155	16957547	5e-56	222
NM_001104188.3	NW_025063240.1	90.60	117	11	0	1302	1418	16960181	16960297	3e-31	140
NM_001104188.3	NW_025063240.1	88.52	122	13	1	1781	1901	16963738	16963859	2e-29	133
NM_001104190.4	NW_025063240.1	87.06	85	3	4	3379	3461	8911868	8911790	4e-17	94.0
NM_001104190.4	NW_025063240.1	73.50	117	7	6	301	393	8921746	8921630	3e-10	71.0
NM_001104191.3	NW_025063240.1	78.43	6156	1162	91	4947	11003	8893666	8899754	0.0	3697
NM_001104191.3	NW_025063240.1	83.21	417	68	2	3749	4164	8890626	8891041	2e-91	342
NM_001104191.3	NW_025063240.1	86.00	200	10	6	971	1152	8848916	8849115	3e-52	212
NM_001104196.3	NW_025063240.1	80.90	1712	315	7	262	1967	7809291	7807586	0.0	1212
NM_001104197.3	NW_025063240.1	70.92	846	74	62	750	1492	7691524	7692300	8e-98	360
NM_001104197.3	NW_025063240.1	73.21	474	33	20	242	629	7690412	7690877	2e-72	276
NM_001104197.3	NW_025063240.1	86.09	151	19	2	371	520	7694708	7694857	2e-33	146
NM_001104198.2	NW_025063240.1	70.92	846	74	62	716	1458	7691524	7692300	8e-98	360
NM_001104198.2	NW_025063240.1	73.21	474	33	20	208	595	7690412	7690877	1e-72	276
NM_001104198.2	NW_025063240.1	86.09	151	19	2	337	486	7694708	7694857	2e-33	146
NM_001104199.5	NW_025062646.1	92.35	183	14	0	816	998	409810	409628	4e-59	233
NM_001104203.3	NW_025063098.1	70.43	487	32	40	3088	3485	18425531	18425994	2e-52	210
NM_001104203.3	NW_025063098.1	90.53	169	14	2	335	502	18418055	18418222	2e-49	200
NM_001104204.3	NW_025063098.1	70.43	487	32	40	3252	3649	18425531	18425994	2e-52	210
NM_001104204.3	NW_025063098.1	90.06	161	14	2	507	666	18418063	18418222	2e-45	187
NM_001104204.3	NW_025063098.1	93.44	61	3	1	449	509	18401922	18401981	1e-13	82.5
NM_001104204.3	NW_025063098.1	79.38	97	6	6	10	100	18396588	18396676	9e-12	76.0
NM_001104206.3	NW_025063098.1	70.43	487	32	40	3179	3576	18425531	18425994	2e-52	210
NM_001104206.3	NW_025063098.1	90.06	161	14	2	434	593	18418063	18418222	2e-45	187
NM_001104206.3	NW_025063098.1	93.44	61	3	1	376	436	18401922	18401981	1e-13	82.5
NM_001104206.3	NW_025063098.1	100.00	39	0	0	10	48	18396588	18396626	9e-09	66.1
NM_001104207.2	NW_025063098.1	70.43	487	32	40	3237	3634	18425531	18425994	2e-52	210
NM_001104207.2	NW_025063098.1	90.06	161	14	2	492	651	18418063	18418222	2e-45	187
NM_001104207.2	NW_025063098.1	93.44	61	3	1	434	494	18401922	18401981	1e-13	82.5
NM_001104208.4	NW_025063098.1	90.00	160	14	2	335	493	18418064	18418222	7e-45	186
NM_001104211.2	NW_025063098.1	75.39	967	161	31	4610	5556	728497	727588	3e-137	493
NM_001104211.2	NW_025063098.1	68.02	1013	122	40	3787	4599	730251	729241	1e-89	335
NM_001104211.2	NW_025063098.1	91.43	105	7	2	677	780	773736	773633	9e-28	130
NM_001104211.2	NW_025063098.1	84.00	75	8	3	6997	7068	726252	726179	6e-09	67.7
NM_001104212.2	NW_025063098.1	91.43	105	7	2	677	780	773736	773633	3e-28	130
NM_001104214.3	NW_025063098.1	80.43	92	9	3	531	622	836711	836793	3e-11	74.3
NM_001104215.2	NW_025063098.1	74.66	11657	2294	300	2681	14054	15778906	15767627	0.0	5190
NM_001104215.2	NW_025063098.1	68.95	1050	132	31	1267	2123	15783309	15782261	4e-105	388
NM_001104215.2	NW_025063098.1	76.82	440	28	11	2311	2685	15779812	15779382	2e-86	325
NM_001104215.2	NW_025063098.1	97.25	109	3	0	2203	2311	15780178	15780070	2e-38	166
NM_001104215.2	NW_025063098.1	79.49	78	4	2	14325	14402	15767234	15767169	1e-08	67.7
NM_001104218.2	NW_025063098.1	74.19	1147	165	60	1287	2321	9996141	9997268	5e-153	544
NM_001104224.2	NW_025063098.1	77.19	456	40	12	394	785	28042479	28042024	7e-87	324
NM_001104227.3	NW_025063098.1	66.83	1019	154	92	4501	5420	9954750	9955683	3e-37	161
NM_001104227.3	NW_025063098.1	100.00	49	0	0	4235	4283	9953824	9953872	1e-13	82.5
NM_001104229.3	NW_025063098.1	95.12	41	1	1	1	40	4993951	4993991	1e-06	59.5
NM_001104234.4	NW_025063098.1	83.26	1201	194	4	5042	6237	10366791	10365593	0.0	990
NM_001104234.4	NW_025063098.1	77.58	553	82	20	4287	4830	10369536	10369017	1e-89	335
NM_001104234.4	NW_025063098.1	80.98	447	85	0	3733	4179	10370585	10370139	3e-84	317
NM_001104234.4	NW_025063098.1	83.02	106	16	2	1103	1207	10404746	10404642	6e-15	87.5
NM_001104235.2	NW_025063098.1	76.43	649	72	32	1765	2353	10356394	10357021	1e-107	395
NM_001104235.2	NW_025063098.1	67.36	720	79	29	873	1450	10352282	10352987	1e-59	235
NM_001104235.2	NW_025063098.1	67.13	724	85	70	4406	5030	10361544	10362213	2e-35	154
NM_001104235.2	NW_025063098.1	91.20	125	11	0	565	689	10345073	10345197	8e-35	153
NM_001104235.2	NW_025063098.1	93.75	112	7	0	2578	2689	10359183	10359294	2e-34	151
NM_001104235.2	NW_025063098.1	70.52	363	30	29	156	453	10328852	10329202	8e-34	149
NM_001104235.2	NW_025063098.1	87.50	128	10	4	681	808	10346630	10346751	7e-30	136
NM_001104235.2	NW_025063098.1	91.94	62	5	0	811	872	10351931	10351992	1e-12	79.2
NM_001104236.3	NW_025063098.1	76.43	649	72	32	2095	2683	10356394	10357021	7e-108	395
NM_001104236.3	NW_025063098.1	83.50	303	15	13	2908	3190	10359183	10359470	4e-76	289
NM_001104236.3	NW_025063098.1	67.36	720	79	29	1203	1780	10352282	10352987	8e-60	235
NM_001104236.3	NW_025063098.1	91.20	125	11	0	565	689	10345073	10345197	4e-35	153
NM_001104236.3	NW_025063098.1	70.52	363	30	29	156	453	10328852	10329202	4e-34	149
NM_001104236.3	NW_025063098.1	87.50	128	10	4	681	808	10346630	10346751	4e-30	136
NM_001104236.3	NW_025063098.1	92.06	63	5	0	1140	1202	10351930	10351992	3e-13	80.9
NM_001104241.2	NW_025063098.1	74.35	1700	272	62	530	2097	13404092	13405759	0.0	814
NM_001104241.2	NW_025063098.1	75.57	663	97	13	2099	2697	13406275	13406936	1e-102	378
NM_001104241.2	NW_025063098.1	92.42	66	2	1	3	68	13396299	13396361	1e-15	89.1
NM_001104242.3	NW_025063098.1	74.35	1700	272	62	1465	3032	13404092	13405759	0.0	814
NM_001104242.3	NW_025063098.1	75.49	661	97	13	3034	3630	13406275	13406934	1e-101	375
NM_001104253.3	NW_025063098.1	75.68	847	115	29	684	1443	3467413	3468255	2e-133	480
NM_001104253.3	NW_025063098.1	75.28	635	86	12	3658	4221	3473158	3473792	1e-99	368
NM_001104253.3	NW_025063098.1	72.82	287	29	20	2035	2303	3470057	3470312	6e-30	136
NM_001104253.3	NW_025063098.1	85.40	137	13	5	4758	4890	3474230	3474363	2e-28	131
NM_001104254.2	NW_025063098.1	75.68	847	115	29	455	1214	3467413	3468255	2e-133	480
NM_001104254.2	NW_025063098.1	75.28	635	86	12	3429	3992	3473158	3473792	9e-100	368
NM_001104254.2	NW_025063098.1	72.82	287	29	20	1806	2074	3470057	3470312	6e-30	136
NM_001104254.2	NW_025063098.1	85.40	137	13	5	4529	4661	3474230	3474363	2e-28	131
NM_001104255.3	NW_025063098.1	85.27	129	17	2	523	650	4695289	4695416	3e-25	120
NM_001104255.3	NW_025063098.1	92.65	68	5	0	316	383	4689742	4689809	7e-16	89.1
NM_001104268.2	NW_025063098.1	75.23	755	108	15	2447	3125	7823167	7823918	4e-117	426
NM_001104268.2	NW_025063098.1	83.77	308	48	2	2144	2450	7822260	7822566	1e-67	261
NM_001104268.2	NW_025063098.1	70.72	304	31	29	3764	4029	7824507	7824790	4e-22	110
NM_001104281.2	NW_025063098.1	90.12	162	12	3	1491	1650	4757870	4758029	2e-46	191
NM_001104281.2	NW_025063098.1	93.48	138	9	0	1354	1491	4757588	4757725	2e-44	184
NM_001104282.3	NW_025063098.1	90.12	162	12	3	1073	1232	4757870	4758029	2e-46	191
NM_001104282.3	NW_025063098.1	93.48	138	9	0	936	1073	4757588	4757725	2e-44	184
NM_001104286.2	NW_025063098.1	70.93	719	120	29	319	965	20551010	20550309	6e-65	251
NM_001104288.2	NW_025063098.1	71.14	731	121	30	157	815	20551021	20550309	6e-68	261
NM_001104289.2	NW_025063098.1	91.53	59	4	1	2616	2674	11567459	11567516	2e-11	74.3
NM_001104293.2	NW_025063098.1	85.41	185	27	0	2983	3167	6529455	6529639	6e-41	172
NM_001104293.2	NW_025063098.1	74.42	301	27	23	3642	3909	6530184	6530467	2e-37	161
NM_001104294.3	NW_025063098.1	85.41	185	27	0	3094	3278	6529455	6529639	6e-41	172
NM_001104294.3	NW_025063098.1	74.42	301	27	23	3753	4020	6530184	6530467	2e-37	161
NM_001104305.3	NW_025063098.1	76.59	2413	391	69	703	3028	28402873	28400548	0.0	1355
NM_001104305.3	NW_025063098.1	69.06	3365	550	197	4329	7341	28394504	28391279	0.0	883
NM_001104305.3	NW_025063098.1	75.98	1399	230	40	8276	9603	28387793	28386430	0.0	753
NM_001104305.3	NW_025063098.1	73.24	1177	188	44	3033	4108	28397768	28396618	6e-145	520
NM_001104305.3	NW_025063098.1	87.67	227	28	0	8051	8277	28388668	28388442	8e-60	237
NM_001104305.3	NW_025063098.1	82.22	180	32	0	9607	9786	28386267	28386088	1e-30	140
NM_001104306.3	NW_025063098.1	76.59	2413	391	69	703	3028	28402873	28400548	0.0	1355
NM_001104306.3	NW_025063098.1	75.98	1399	230	40	4919	6246	28387793	28386430	0.0	753
NM_001104306.3	NW_025063098.1	73.24	1177	188	44	3033	4108	28397768	28396618	4e-145	520
NM_001104306.3	NW_025063098.1	87.98	233	28	0	4688	4920	28388674	28388442	6e-63	246
NM_001104306.3	NW_025063098.1	70.03	337	38	3	6250	6523	28386267	28385931	1e-35	156
NM_001104307.3	NW_025063098.1	76.59	2413	391	69	703	3028	28402873	28400548	0.0	1355
NM_001104307.3	NW_025063098.1	75.98	1399	230	40	5057	6384	28387793	28386430	0.0	753
NM_001104307.3	NW_025063098.1	73.24	1177	188	44	3033	4108	28397768	28396618	4e-145	520
NM_001104307.3	NW_025063098.1	87.98	233	28	0	4826	5058	28388674	28388442	6e-63	246
NM_001104307.3	NW_025063098.1	70.03	337	38	3	6388	6661	28386267	28385931	1e-35	156
NM_001104308.3	NW_025063098.1	76.59	2413	391	69	703	3028	28402873	28400548	0.0	1355
NM_001104308.3	NW_025063098.1	75.98	1399	230	40	5057	6384	28387793	28386430	0.0	753
NM_001104308.3	NW_025063098.1	73.24	1177	188	44	3033	4108	28397768	28396618	5e-145	520
NM_001104308.3	NW_025063098.1	87.98	233	28	0	4826	5058	28388674	28388442	7e-63	246
NM_001104308.3	NW_025063098.1	70.03	337	38	3	6388	6661	28386267	28385931	1e-35	156
NM_001104315.2	NW_025063098.1	82.67	629	92	7	506	1127	14197788	14197170	4e-144	515
NM_001104315.2	NW_025063098.1	85.03	187	28	0	1220	1406	14196833	14196647	1e-40	171
NM_001104316.2	NW_025063098.1	75.65	2456	385	50	5353	7635	21528543	21530958	0.0	1358
NM_001104316.2	NW_025063098.1	73.38	1420	123	78	1124	2357	21490495	21491845	0.0	763
NM_001104316.2	NW_025063098.1	71.29	714	79	46	3679	4347	21513617	21514249	1e-77	296
NM_001104316.2	NW_025063098.1	69.72	776	93	57	2353	3082	21496003	21496682	3e-66	258
NM_001104316.2	NW_025063098.1	83.46	127	19	1	8092	8216	21531681	21531807	3e-21	108
NM_001104316.2	NW_025063098.1	100.00	44	0	0	5239	5282	21515785	21515828	8e-11	74.3
NM_001104318.2	NW_025063098.1	75.65	2456	385	50	4686	6968	21528543	21530958	0.0	1358
NM_001104318.2	NW_025063098.1	73.38	1420	123	78	457	1690	21490495	21491845	0.0	763
NM_001104318.2	NW_025063098.1	71.29	714	79	46	3012	3680	21513617	21514249	1e-77	296
NM_001104318.2	NW_025063098.1	69.72	776	93	57	1686	2415	21496003	21496682	2e-66	258
NM_001104318.2	NW_025063098.1	83.46	127	19	1	7425	7549	21531681	21531807	3e-21	108
NM_001104318.2	NW_025063098.1	100.00	44	0	0	4572	4615	21515785	21515828	7e-11	74.3
NM_001104319.2	NW_025063098.1	76.08	255	31	11	192	425	21505698	21505453	9e-35	151
NM_001104322.2	NW_025063098.1	72.45	2904	521	109	1288	4035	30030498	30027718	0.0	1110
NM_001104323.3	NW_025063098.1	84.48	290	27	7	1289	1560	29229611	29229322	1e-71	274
NM_001104325.2	NW_025063098.1	74.56	1203	261	28	577	1754	5861407	5860225	4e-139	498
NM_001104326.2	NW_025063098.1	84.42	321	50	0	806	1126	1216238	1215918	4e-74	283
NM_001104326.2	NW_025063098.1	83.87	124	13	4	2523	2640	1212719	1212597	1e-22	112
NM_001104330.3	NW_025063098.1	83.68	380	62	0	37	416	12329578	12329957	8e-86	321
NM_001104335.2	NW_025063098.1	69.61	1856	238	110	1389	2991	8778195	8779977	1e-177	626
NM_001104335.2	NW_025063098.1	72.73	187	19	17	3662	3837	8780815	8780980	1e-13	82.5
NM_001104336.2	NW_025063098.1	69.61	1856	238	110	1856	3458	8778195	8779977	2e-177	626
NM_001104336.2	NW_025063098.1	72.73	187	19	17	4129	4304	8780815	8780980	1e-13	82.5
NM_001104338.2	NW_025063098.1	72.33	907	185	28	317	1178	14905976	14906861	1e-84	317
NM_001104338.2	NW_025063098.1	91.30	115	6	3	1910	2022	14911335	14911447	5e-32	143
NM_001104338.2	NW_025063098.1	89.92	119	12	0	1791	1909	14908250	14908368	1e-30	138
NM_001104342.4	NW_025063098.1	88.92	325	34	2	1864	2187	12571410	12571733	7e-97	358
NM_001104342.4	NW_025063098.1	83.11	296	43	6	1572	1865	12569969	12570259	3e-62	243
NM_001104342.4	NW_025063098.1	85.99	207	29	0	1100	1306	12568470	12568676	7e-49	199
NM_001104343.2	NW_025063098.1	88.35	249	29	0	929	1177	12581224	12581472	7e-70	268
NM_001104344.2	NW_025063098.1	83.13	243	28	5	2034	2267	20709952	20710190	6e-53	212
NM_001104344.2	NW_025063098.1	84.34	83	10	3	274	353	20698438	20698520	2e-11	74.3
NM_001104355.2	NW_025063098.1	88.01	317	38	0	5665	5981	21231600	21231284	1e-89	335
NM_001104355.2	NW_025063098.1	82.01	378	62	4	5165	5539	21232952	21232578	3e-76	291
NM_001104355.2	NW_025063098.1	88.89	225	25	0	1821	2045	21242980	21242756	2e-63	248
NM_001104355.2	NW_025063098.1	93.83	162	10	0	1269	1430	21246320	21246159	2e-54	219
NM_001104355.2	NW_025063098.1	72.95	414	49	20	2479	2835	21238303	21237896	5e-49	200
NM_001104355.2	NW_025063098.1	84.47	206	32	0	2275	2480	21240103	21239898	1e-43	182
NM_001104355.2	NW_025063098.1	70.42	453	59	26	6903	7303	21228955	21228526	1e-38	166
NM_001104355.2	NW_025063098.1	87.34	158	16	3	4829	4984	21233577	21233422	4e-38	164
NM_001104355.2	NW_025063098.1	80.43	230	39	3	6393	6622	21230042	21229819	1e-37	163
NM_001104355.2	NW_025063098.1	75.76	132	14	7	438	569	21257147	21257034	2e-12	79.2
NM_001104356.2	NW_025063098.1	88.89	225	25	0	1416	1640	21242980	21242756	1e-63	248
NM_001104356.2	NW_025063098.1	93.83	162	10	0	864	1025	21246320	21246159	8e-55	219
NM_001104356.2	NW_025063098.1	84.47	206	32	0	1870	2075	21240103	21239898	6e-44	182
NM_001104356.2	NW_025063098.1	82.64	144	15	5	2220	2358	21238034	21237896	4e-26	123
NM_001104360.3	NW_025063098.1	83.39	277	40	5	28	301	17930908	17931181	1e-59	232
NM_001104364.2	NW_025063098.1	73.21	1971	315	100	2067	3911	16883287	16885170	0.0	824
NM_001104364.2	NW_025063098.1	79.19	346	49	14	1459	1791	16877638	16877973	5e-58	230
NM_001104364.2	NW_025063098.1	75.00	292	50	12	1792	2067	16879949	16880233	8e-31	140
NM_001104364.2	NW_025063098.1	69.67	488	80	32	4256	4721	16885443	16885884	8e-29	133
NM_001104369.2	NW_025063098.1	69.61	1826	259	103	2270	3837	15407783	15405996	1e-164	584
NM_001104369.2	NW_025063098.1	87.93	116	14	0	406	521	15412617	15412502	5e-26	123
NM_001104371.2	NW_025063098.1	73.85	1996	328	55	2538	4357	15419285	15417308	0.0	937
NM_001104371.2	NW_025063098.1	72.49	1167	256	42	1336	2467	15420768	15419632	9e-102	375
NM_001104371.2	NW_025063098.1	69.55	1340	284	66	886	2169	24589864	24588593	2e-75	288
NM_001104371.2	NW_025063098.1	74.41	551	117	12	1573	2111	24583590	24583052	1e-58	232
NM_001104373.2	NW_025063098.1	69.18	1619	222	100	1176	2567	13706018	13707586	3e-137	493
NM_001104373.2	NW_025063098.1	81.41	156	19	6	5495	5645	13712325	13712475	2e-25	122
NM_001104373.2	NW_025063098.1	67.98	381	43	28	2556	2868	13707664	13708033	7e-22	110
NM_001104373.2	NW_025063098.1	87.50	72	3	3	6345	6411	13713876	13713946	5e-13	80.9
NM_001104373.2	NW_025063098.1	77.48	111	9	8	6108	6217	13713615	13713710	5e-11	74.3
